"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2002-10",102.0147,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2002-11",102.1064,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2002-12",101.6821,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2003-01",100.8491,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2003-02",100.0239,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2003-03",99.56741,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2003-04",99.91888,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2003-05",100.383,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2003-06",100.7514,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2003-07",100.8893,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2003-08",100.824,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2003-09",100.6356,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2003-10",100.4818,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2003-11",100.2353,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2003-12",99.95367,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-01",99.9017,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-02",99.95538,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-03",99.99174,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-04",100.2064,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-05",100.417,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-06",100.4114,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-07",100.1491,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-08",99.98167,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-09",100.0601,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-10",100.2248,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-11",100.5983,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-12",101.179,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-01",101.7974,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-02",102.1655,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-03",101.8595,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-04",101.2729,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-05",100.8065,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-06",100.6958,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-07",100.72,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-08",100.8636,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-09",101.3962,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-10",102.0327,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-11",102.5379,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-12",102.9019,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-01",103.1897,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-02",103.4547,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-03",103.6198,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-04",103.6003,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-05",103.5026,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-06",103.5004,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-07",103.6252,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-08",103.7311,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-09",103.8145,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-10",103.772,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-11",103.454,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-12",103.0086,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-01",102.5367,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-02",102.3602,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-03",102.416,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-04",102.5651,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-05",102.6629,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-06",102.6197,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-07",102.547,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-08",102.4653,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-09",102.2161,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-10",101.967,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-11",101.8171,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-12",101.7811,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2008-01",101.6944,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2008-02",101.4683,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2008-03",101.0379,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2008-04",100.3021,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2008-05",99.46281,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2008-06",98.6485,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2008-07",98.02717,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2008-08",97.67543,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2008-09",97.35213,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2008-10",97.02423,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2008-11",96.79832,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2008-12",96.41479,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2009-01",96.0318,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2009-02",95.74586,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2009-03",95.65757,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2009-04",95.77472,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2009-05",95.85852,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2009-06",96.12411,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2009-07",96.34848,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2009-08",96.15137,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2009-09",95.90029,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2009-10",95.72054,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2009-11",95.74854,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2009-12",95.85835,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2010-01",96.07187,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2010-02",96.25558,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2010-03",96.46143,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2010-04",96.75494,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2010-05",97.15213,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2010-06",97.49783,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2010-07",97.74036,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2010-08",98.07383,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2010-09",98.50798,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2010-10",98.80245,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2010-11",98.90643,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2010-12",98.93999,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2011-01",99.00763,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2011-02",99.08125,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2011-03",98.97157,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2011-04",98.78297,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2011-05",98.80432,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2011-06",99.02671,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2011-07",99.18674,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2011-08",99.13377,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2011-09",99.01609,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2011-10",98.9551,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2011-11",98.9156,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2011-12",98.97558,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2012-01",99.32207,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2012-02",99.65262,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2012-03",99.87736,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2012-04",100.1141,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2012-05",100.1713,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2012-06",100.1502,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2012-07",100.2299,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2012-08",100.2048,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2012-09",100.0859,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2012-10",100.2211,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2012-11",100.4543,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2012-12",100.7692,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2013-01",100.8743,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2013-02",100.6632,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2013-03",100.3717,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2013-04",100.0795,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2013-05",99.82977,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2013-06",99.72267,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2013-07",99.93815,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2013-08",99.99658,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2013-09",99.64483,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2013-10",99.08926,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2013-11",98.458,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2013-12",97.90584,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2014-01",97.53969,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2014-02",97.70731,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2014-03",98.09877,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2014-04",98.38398,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2014-05",98.45689,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2014-06",98.37476,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2014-07",98.30368,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2014-08",98.44196,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2014-09",98.71329,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2014-10",98.91188,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2014-11",99.06713,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2014-12",99.05266,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2015-01",99.01305,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2015-02",99.06898,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2015-03",99.0845,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2015-04",98.93981,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2015-05",98.84663,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2015-06",98.81661,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2015-07",98.63763,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2015-08",98.51377,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2015-09",98.56161,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2015-10",98.72189,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2015-11",98.83392,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2015-12",98.82128,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2016-01",98.72833,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2016-02",98.51696,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2016-03",98.3033,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2016-04",98.19618,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2016-05",98.20863,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2016-06",98.116,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2016-07",97.67605,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2016-08",97.21863,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2016-09",96.85616,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2016-10",96.58968,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2016-11",96.11464,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2016-12",95.27225,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2017-01",94.23494,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2017-02",94.5563,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2017-03",95.51476,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2017-04",96.37811,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2017-05",96.93413,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2017-06",97.26274,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2017-07",97.5458,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2017-08",97.77889,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2017-09",97.90945,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2017-10",97.82009,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2017-11",97.57072,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2017-12",97.11111,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2018-01",96.61712,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2018-02",96.40199,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2018-03",96.50555,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2018-04",96.99904,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2018-05",97.87179,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2018-06",99.24345,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2018-07",101.0548,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.9826,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2018-09",102.1393,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2018-10",102.1218,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2018-11",102.3926,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2018-12",103.3677,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2019-01",104.5194,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2019-02",105.3337,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2019-03",105.1362,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2019-04",104.3581,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2019-05",103.5098,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2019-06",102.9576,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2019-07",102.8773,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2019-08",103.2016,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2019-09",103.5315,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2019-10",103.4322,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2019-11",103.2759,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2019-12",103.1517,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2020-01",102.9831,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2020-02",102.0944,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2020-03",99.84715,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2020-04",96.577,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2020-05",94.71012,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2020-06",94.5793,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2020-07",95.55466,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2020-08",96.68221,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2020-09",97.62695,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2020-10",98.25784,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2020-11",98.56127,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2020-12",98.92058,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2021-01",99.36375,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2021-02",99.93118,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2021-03",100.7576,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2021-04",101.6108,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2021-05",102.2927,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2021-06",102.853,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2021-07",103.0474,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2021-08",102.9655,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2021-09",103.0837,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2021-10",103.3748,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2021-11",103.6716,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2021-12",103.3969,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2022-01",103.0129,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2022-02",102.8745,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2022-03",102.9237,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2022-04",102.9415,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2022-05",102.7135,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2022-06",102.1801,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2022-07",101.5352,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2022-08",101.1305,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2022-09",101.0539,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2022-10",101.2165,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2022-11",101.5802,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2022-12",102.0157,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2000-02",102.8608,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2000-03",102.509,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2000-04",102.288,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2000-05",102.2227,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2000-06",102.1684,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2000-07",102.1362,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2000-08",102.1128,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2000-09",102.0152,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2000-10",102.2601,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2000-11",102.5093,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2000-12",102.751,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2001-01",102.8424,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2001-02",102.8655,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2001-03",102.8803,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2001-04",102.8231,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2001-05",102.8301,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2001-06",102.9044,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2001-07",102.8313,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2001-08",102.5198,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2001-09",102.2312,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2001-10",101.9817,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2001-11",102.1422,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2001-12",102.493,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2002-01",102.7122,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2002-02",102.8313,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2002-03",102.9116,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2002-04",102.9511,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2002-05",102.8563,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2002-06",102.7668,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2002-07",102.8116,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2002-08",102.9653,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2002-09",103.1331,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2002-10",103.0228,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2002-11",102.6789,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2002-12",102.0472,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2003-01",101.3706,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2003-02",100.9631,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2003-03",100.951,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2003-04",101.1605,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2003-05",101.2078,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2003-06",101.2509,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2003-07",101.267,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2003-08",101.2693,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2003-09",101.3166,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2003-10",101.2513,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2003-11",101.1976,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2003-12",101.2113,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2004-01",101.2815,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2004-02",101.3426,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2004-03",101.3864,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2004-04",101.2447,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2004-05",101.0138,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2004-06",100.8577,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2004-07",100.8237,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2004-08",100.8163,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2004-09",100.8652,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2004-10",101.0548,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2004-11",101.2673,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2004-12",101.383,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2005-01",101.5093,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2005-02",101.6577,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2005-03",101.7208,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2005-04",101.6103,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2005-05",101.4276,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2005-06",101.3141,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2005-07",101.3225,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2005-08",101.2963,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2005-09",101.173,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2005-10",100.9848,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2005-11",100.8513,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2005-12",100.8303,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2006-01",100.9474,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2006-02",101.0085,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2006-03",100.9513,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2006-04",100.9916,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2006-05",100.953,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2006-06",100.9023,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2006-07",100.8244,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2006-08",100.8285,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2006-09",100.9403,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2006-10",101.0983,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2006-11",101.0153,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2006-12",100.8006,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2007-01",100.549,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2007-02",100.5297,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2007-03",100.6581,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2007-04",100.9049,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2007-05",101.1938,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2007-06",101.2845,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2007-07",101.2896,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2007-08",101.3238,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2007-09",101.2912,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2007-10",101.1626,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2007-11",100.8786,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2007-12",100.6076,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2008-01",100.3026,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2008-02",99.84174,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2008-03",99.17804,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2008-04",98.22797,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2008-05",97.24948,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2008-06",96.3367,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2008-07",95.74866,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2008-08",95.75654,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2008-09",95.93228,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2008-10",95.97234,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2008-11",95.88576,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2008-12",95.61632,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2009-01",95.33697,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2009-02",95.56339,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2009-03",96.18582,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2009-04",96.86641,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2009-05",97.40436,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2009-06",97.93893,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2009-07",98.41151,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2009-08",98.91467,
